subj_id;faceage
20170120224751080;84.18272
20170104202616026;50.18706
20170104210532204;49.152397
20170103183556395;59.217342
20170117134739830;36.421207
20170111205148232;61.570663
20170117194023317;31.306705
20170117134910165;40.171257
20170117173507025;74.91704
20170117151322627;43.289467
20170117141747634;43.480824
20170110132411787;36.80963
20170120222910474;61.37795
20170117182249476;42.355705
20170117140013800;32.00409
20170117182431301;69.44507
20170111221801037;69.22407
20170117140814015;45.0597
20170104200556817;31.899683
20170120220115217;34.041714
20170110183800477;87.907036
20170117185635954;48.713806
20170113155146201;35.30912
20170105171802956;43.34063
20170120224637535;57.08019
20170117131013277;40.711723
20170116235729518;46.17238
20170116225020910;27.036446
20170102233409115;33.201805
20170117195305990;94.33263
20170113000937962;42.19912
20170104212257109;58.26449
20170117175639103;60.92495
20170119202343501;42.62755
20170117172522285;56.001312
20170117193028403;26.139233
20170111210140987;83.219574
20170112205213493;45.44121
20170110141359968;51.80521
20170119195249772;36.539658
20170111210454101;72.95836
20170109141805054;50.294086
20170112212035747;28.44826
20170112212030764;25.490528
20170117194409073;72.42214
20170117180346013;45.642746
20170117195334509;36.166203
20170110132112143;70.29611
20170104233637946;35.85635
20170113001227602;39.933914
20170117134937660;42.469376
20170111204910736;59.52807
20170105164540403;37.81466
20170119202002019;48.79437
20170117143355801;62.19926
20170117201449668;28.809832
20170117203219447;38.23237
20170104202440690;36.4798
20170120223345579;56.581417
20170116231308847;26.507353
20170104211815983;54.049538
20170111210035323;65.98969
20170110180409214;77.66603
20170117164310665;64.94963
20170104212726717;70.89915
20170111210740854;78.07479
20170117172220586;63.625736
20170117125908204;21.950893
20170111223748572;80.521324
20170113000218202;39.809868
20170117182728950;36.716503
20170104184152541;53.38042
20170104204700955;58.06784
20170117194623461;76.66318
20170117143926531;33.56679
20170111204851535;80.31185
20170117144550331;24.76596
20170104234820025;28.491076
20170114032011297;28.077652
20170117175604677;84.98964
20170103201838744;41.9641
20170117141931817;31.674498
20170117182718307;36.338547
20170114032208983;26.694365
20170110141759687;61.4723
20170117190748017;48.523808
20170103223649399;35.98946
20170117183357517;47.02323
20170111223908826;91.8762
20170117180440824;37.040543
20170111195233409;68.46951
20170113190628890;69.88811
20170110175752735;83.63407
20170117190849099;52.58396
20170113151333608;27.8423
20170104194349352;26.755972
20170111223603548;57.08575
20170117134813347;35.381535
20170112223958141;81.67375
20170117192046226;86.911224
20170109221036374;48.384464
20170117164716460;42.660725
20170117192228563;88.2074
20170109213411083;29.421614
20170113013039564;64.14445
20170119200742252;54.577053
20170113010938703;36.804573
20170110183711497;80.111626
20170104021011429;24.343754
20170111210824053;84.39525
20170117180949666;39.097885
20170117194109597;85.99186
20170120222239167;63.292423
20170104193647416;34.997463
20170110180531278;79.71801
20170104023032454;33.251698
20170117171240755;55.140835
20170117204000071;57.515907
20170117022422149;32.541393
20170117173059810;72.68609
20170110175803672;78.1454
20170117202752934;37.715313
20170111205346848;71.60923
20170117175348238;73.10861
20170117192005261;61.686
20170110160643985;63.260357
20170120222254255;41.84723
20170117134814159;47.622246
20170117173653317;29.978271
20170117161018159;54.678455
20170104205624580;43.971966
20170117190614219;55.90147
20170117202327093;34.723732
20170116222626783;41.065624
20170116163734036;24.508358
20170104021318733;24.70822
20170104005830151;29.39751
20170117190840617;84.33124
20170117171151227;58.644833
20170117182830027;49.547062
20170117202249743;37.061092
20170117193616027;25.000933
20170119181438574;36.03908
20170104212504460;60.865192
20170119205700727;57.296
20170117161031023;56.533752
20170102233500506;27.744198
20170109221130179;34.11604
20170117182947982;41.568485
20170110182047993;75.62468
20170114030841465;33.121197
20170110160643892;59.94625
20170117183317229;43.99949
20170110182858189;76.01306
20170117172141491;72.69745
20170117141413713;32.31042
20170117134725446;55.369877
20170117190032456;45.030384
20170117014022812;35.42252
20170117145640546;30.48368
20170117174443279;31.263685
20170116172637915;29.387106
20170119205617887;57.809673
20170117170632910;51.138466
20170115235050649;26.897158
20170111224022146;79.63612
20170112203855123;25.024435
20170119164006043;36.188213
20170117202741735;71.918396
20170111210128898;74.66103
20170104172819875;36.816395
20170104171941730;47.747074
20170117185833850;55.788776
20170116204811619;35.35198
20170111222243901;74.52395
20170117202525511;33.122284
20170103182122389;40.666897
20170112234345639;31.693577
20170119180345268;53.200317
20170119164220254;50.14641
20170117154823449;50.69361
20170104020459348;35.67782
20170117020634195;35.957127
20170114031019426;36.751377
20170117173517533;50.157196
20170117183201893;58.153973
20170110183342670;72.83526
20170112235118232;30.58403
20170110181045529;93.73616
20170104213523774;67.38382
20170110180456347;79.96132
20170104021026844;20.047909
20170109220517890;39.491806
20170120230534443;96.02013
20170117204758881;66.52888
20170117173731439;69.49642
20170112235057871;32.182133
20170116191210967;41.855232
20170110125239994;49.140892
20170117182453919;66.389275
20170111205921074;65.40863
20170104204156747;42.087692
20170110153231658;59.3808
20170111210346308;79.28674
20170115234845837;22.852114
20170117182528940;37.715275
20170103163056975;32.339317
20170109132029072;34.006744
20170112214929038;27.640146
20170119153311735;26.202326
20170104234532883;46.05719
20170104234542547;28.264545
20170104020523491;34.068424
20170112204809364;32.944103
20170111210212331;84.51259
20170104020112732;24.66945
20170110143534851;53.613815
20170117162755515;66.35419
20170117200723805;34.19018
20170117194324750;79.12549
20170116233237768;30.786
20170117204724913;68.56553
20170117143256587;24.622496
20170112204436531;27.491386
20170111181750506;43.33094
20170111210008312;89.94295
20170110154556609;78.49158
20170111210133115;80.81549
20170117140914763;36.344296
20170117145917765;32.599
20170109213135260;24.390879
20170104023119069;55.66366
20170109213459975;28.140667
20170111181750321;20.005161
20170116001928205;47.351494
20170104021815094;31.19716
20170105002530429;29.083345
20170117171827563;41.614025
20170119151444959;34.864418
20170117182526238;66.888504
20170117173616376;71.891396
20170109213850161;28.712774
20170110183953439;56.294376
20170116171610481;27.229078
20170117183301527;36.79167
20170117142901203;37.06854
20170114031519531;30.792437
20170117181001561;62.829792
20170111205531200;79.86423
20170117134947430;22.64682
20170117192213796;73.87525
20170117163844791;39.221157
20170111195732003;38.649605
20170117190847091;49.56338
20170117135521500;45.784103
20170104021504132;41.23729
20170117203213479;43.009663
20170117165731095;65.20746
20170117191627092;55.769154
20170117185137809;45.260487
20170110160644016;69.89748
20170117163236613;58.240524
20170104234454339;21.6439
20170104022004181;46.691425
20170110184037971;74.42965
20170113185456409;77.569786
20170117183249550;51.502617
20170111205915994;94.196495
20170104202054058;43.57766
20170117140137322;24.95591
20170117135621471;43.947742
20170105173619725;74.498764
20170119163006483;29.434395
20170117175043836;61.540432
20170104212837910;68.56628
20170105174941006;89.41035
20170117142745510;35.484535
20170104212531845;68.71285
20170117180900108;33.209915
20170117165650390;62.478016
20170112215403296;65.05602
20170110154535039;65.78599
20170117171834099;64.720474
20170117201446708;35.890263
20170116163545392;29.124353
20170117185950062;82.14961
20170105174813405;82.78982
20170104213241125;70.142136
20170105173303117;56.114964
20170111171747492;46.724487
20170117193437251;33.312393
20170116163742635;24.160767
20170120133824503;29.365551
20170111210520573;52.539192
20170110122130739;48.802193
20170105001517613;70.048836
20170104204657182;52.71338
20170110123555351;64.13625
20170117173834903;61.46297
20170120220934299;40.029305
20170111210559755;90.454926
20170113210126785;38.051193
20170119195808299;45.2079
20170117182852603;43.42952
20170117203834424;43.093197
20170117201436958;42.120243
20170119205650336;69.49204
20170113133956457;26.32848
20170111171747350;42.579693
20170117155845920;47.042873
20170117135741139;32.019024
20170104020224692;22.523558
20170117160554095;48.41816
20170111221952212;73.96271
20170117182743885;52.084976
20170117180516071;29.840317
20170110141251497;64.01367
20170117151555901;29.518475
20170117143139491;73.19078
20170117190730009;79.2773
20170117161042224;57.772392
20170111205938881;89.15224
20170104021544485;26.346117
20170110141055369;68.35357
20170117120759137;42.01848
20170116191916920;55.469406
20170117135025030;73.80722
20170119194752299;36.535816
20170119164157678;28.78765
20170117145726220;30.698225
20170110131759572;64.781395
20170117173104681;68.04192
20170119201833789;56.777225
20170117170523803;46.29487
20170117175619787;44.238167
20170117160748775;64.743416
20170117150020867;41.898006
20170117022217421;28.83051
20170111223752482;89.33103
20170116164401454;27.083319
20170104212017204;51.074993
20170111203905144;62.75953
20170103183615673;69.35568
20170120224714735;84.72664
20170117140220148;48.662014
20170119194719106;31.996677
20170110173744770;84.261345
20170119204438679;57.749966
20170111222241614;84.073235
20170119192728122;42.916073
20170113184515608;62.04435
20170117171936642;68.663506
20170117190644623;73.70507
20170116024927038;30.649061
20170117203256352;50.95678
20170104222305855;28.060984
20170104213607429;71.42969
20170116223010997;36.192547
20170110141616567;55.198895
20170113012346273;33.880764
20170120225608458;94.819016
20170105174832245;80.09849
20170117194911622;66.835
20170109001216009;46.429893
20170110183033556;91.84216
20170110155156093;69.180504
20170119165814423;53.626614
20170110140438240;69.93866
20170110154151795;72.10687
20170104214534021;30.083048
20170104212139332;52.122757
20170119202056149;52.426567
20170111222432817;83.51514
20170117185752122;47.440353
20170117171054325;66.90476
20170117195820069;29.521576
20170117193308276;67.93178
20170117170125010;39.782074
20170117173325952;74.69346
20170110180429816;70.97055
20170117140720825;41.459778
20170117150935786;36.4833
20170117154841208;70.91841
20170116232657066;30.68521
20170113173047312;50.739277
20170112215406775;40.252937
20170104203859666;47.280952
20170117191926691;63.112247
20170110153724776;46.208065
20170104222414918;28.05627
20170110161254894;72.41857
20170117172618723;61.372192
20170112204529987;30.737387
20170112233340647;31.543179
20170117135257534;42.472904
20170110140448378;78.41947
20170117194427746;33.524395
20170117175317465;40.20698
20170113000945786;36.07271
20170117162848739;55.83895
20170112222125722;60.12888
20170117203041312;37.155354
20170104021520301;27.763742
20170117171459684;38.25256
20170110133307879;75.92526
20170110160644001;64.82992
20170104205026100;58.506184
20170112203850233;33.295174
20170103182425185;45.266964
20170104211911013;44.394875
20170117154115861;35.264633
20170117141324807;53.96142
20170104000923085;61.09367
20170110153435061;57.719494
20170105180635542;71.76952
20170119164007795;33.564342
20170119200626788;41.22395
20170103180907920;48.797215
20170119194650194;55.110016
20170111210541562;71.13617
20170117162857355;60.76279
20170110122430900;64.97341
20170113012719329;36.429333
20170117173743345;58.781227
20170117202541845;44.884468
20170117193852875;27.76261
20170117154652529;43.042194
20170104201834738;34.290085
20170104191726270;33.035206
20170111210043449;70.41123
20170119163856511;31.823906
20170104000903445;57.463615
20170117180401255;39.999294
20170117130636837;31.355455
20170117185928552;54.65632
20170117192002666;69.274826
20170104205841436;48.658127
20170117190145954;28.627037
20170117140024639;34.995667
20170110153346047;61.8128
20170117190545195;60.2418
20170109142223564;69.595436
20170116172210197;29.886934
20170112224258484;81.313065
20170117174413373;75.482285
20170111195904169;54.26251
20170116191432618;53.950436
20170110183055235;89.344986
20170110182515404;89.93545
20170104225920241;27.191687
20170117181235740;41.36442
20170117144604250;27.420986
20170111203845708;52.518635
20170104192939143;34.540703
20170117145120563;30.11734
20170119202349909;52.337574
20170120230532540;94.25898
20170104021254429;23.032604
20170110160643547;51.37212
20170110160643876;68.93733
20170119194505019;33.783432
20170117192056602;65.29345
20170110160644048;70.68925
20170117190606570;60.477024
20170111205142071;63.252663
20170110160643923;60.49713
20170117155910858;51.205273
20170117160609295;65.977554
20170117150552500;42.095604
20170117133705952;51.70369
20170117020029793;33.225227
20170109221138733;61.50795
20170120224603295;76.1534
20170117134825736;28.692915
20170117145924419;26.194155
20170117180555824;25.688776
20170113011721570;47.132027
20170117171657481;57.059055
20170113011534310;34.67075
20170103180858952;48.302513
20170112233635032;26.24223
20170103180302079;31.11121
20170111200147932;40.103302
20170117170414776;61.26565
20170103182732026;62.494167
20170113173605450;40.665634
20170117163717545;60.25038
20170113184933016;57.059216
20170117183147982;51.126698
20170109010542295;41.75368
20170117174733520;37.070778
20170111222357343;74.07874
20170117155119604;50.044785
20170110122200303;58.056293
20170117154454831;45.54776
20170120221715677;54.390316
20170111193832899;56.01484
20170120222217575;42.373917
20170117172620391;38.49717
20170104230213449;27.167353
20170117185734922;46.430344
20170117190822714;68.496254
20170113133354400;40.27442
20170117182437361;72.206055
20170117135941266;31.14918
20170117195315175;87.940994
20170117163535860;58.421932
20170109220426712;64.272285
20170120224650587;68.97358
20170117202521375;34.31548
20170117170716995;51.971535
20170113010354991;37.370335
20170117123801917;70.88771
20170113134715664;40.22332
20170117180552033;36.615196
20170110131522551;68.16905
20170117182402092;42.309116
20170103182523314;49.839794
20170113003456314;35.796295
20170117150931275;28.841963
20170116171014589;15.223948
20170116154712959;35.453014
20170117141144856;55.69096
20170120222356456;41.706017
20170113174538178;32.484802
20170117181825165;41.132572
20170120225739329;93.533165
20170103235752276;30.368544
20170111210017033;90.33665
20170117190014098;68.206314
20170116222350690;37.83071
20170112224225939;77.54773
20170117185253753;45.22477
20170117190127107;60.712093
20170110155144403;72.95837
20170110160643204;62.57277
20170112213546077;33.940727
20170117190830626;68.8216
20170117170539486;48.256855
20170104172454139;43.78328
20170111210749134;68.50674
20170117142053066;20.892172
20170112234136775;36.90647
20170104222121713;27.131927
20170117185004664;40.15193
20170117185705145;71.22969
20170105173528685;63.973526
20170117165202100;51.84468
20170104021135333;31.326483
20170120224625496;55.92729
20170117123836138;46.649605
20170117014101849;41.529976
20170117180607705;34.09746
20170117141729225;44.937622
20170111210705162;76.15245
20170104212407239;59.142235
20170117181548404;46.52348
20170113141901691;38.62186
20170110123144558;71.099525
20170119194621194;38.379456
20170119205708991;70.11717
20170104231525073;23.497957
20170103182754641;49.426655
20170117192054194;68.78757
20170116221753436;28.920004
20170104021935245;28.518396
20170117140947335;32.60139
20170119205521664;61.22912
20170110160643422;51.65329
20170111202035978;66.58231
20170113145434605;35.059975
20170113152816239;47.837364
20170117175313606;26.132778
20170103201905647;55.76341
20170117020856429;38.83781
20170110141207224;42.63858
20170103235409988;32.821266
20170110183728036;72.95837
20170113210127529;43.809963
20170117193146273;87.5114
20170117144358667;30.912268
20170104021444541;25.826508
20170111194850581;56.43144
20170119183150981;42.15648
20170117193904073;49.467014
20170111203934092;61.91161
20170110132442352;72.28857
20170110182342530;81.847374
20170110120140583;67.73787
20170111210717906;71.73908
20170111205702505;82.98163
20170117162906228;72.17311
20170110160643688;55.986423
20170117131111201;46.01152
20170119201847821;43.834133
20170113184317135;43.893017
20170117140432386;49.267933
20170119164331517;27.879145
20170104203131804;61.59288
20170110160643970;60.146984
20170119211547537;84.36983
20170113190540449;46.641823
20170113173551387;41.552486
20170117164220595;52.00122
20170116193554465;65.540344
20170110141221528;81.34703
20170111205423680;65.90263
20170117190657761;50.49381
20170117175453472;54.355537
20170116235848610;51.82897
20170117163349597;44.310394
20170117185738076;52.320484
20170117202712541;35.9411
20170112234052856;27.382504
20170104204257115;48.23805
20170117175333441;38.387962
20170110183134095;85.29652
20170119204012575;77.46456
20170117194632791;75.095055
20170117155023824;49.80522
20170112213021902;43.29887
20170104020244348;24.134336
20170117141846901;58.498085
20170119155845146;32.51814
20170117203301774;46.003197
20170117171750643;33.280075
20170111203953539;59.189598
20170113012217433;48.63464
20170120133921719;31.917208
20170117190844398;55.69714
20170103223940759;48.965748
20170104020928085;25.963037
20170117173225496;66.073715
20170117180244078;38.447266
20170104212507413;58.443737
20170109220540006;50.4687
20170119194827491;45.706078
20170113174947234;50.111244
20170103183702714;65.12719
20170104202221514;37.3511
20170117183326086;45.24525
20170103163625630;56.33891
20170113195640844;31.521997
20170117194006047;73.76239
20170109220559770;48.961605
20170119205155167;47.632267
20170119210114392;71.303185
20170104213653518;77.32498
20170104002132109;60.394863
20170120221409269;48.663654
20170117143202320;55.268448
20170117193913647;65.20812
20170117181327196;34.034256
20170117144004185;31.308208
20170110141408280;64.6726
20170104000748917;47.223812
20170104020318141;27.645432
20170110183406830;90.40423
20170105172611117;44.24032
20170104202016610;36.54432
20170117194314062;34.460396
20170120230401803;87.322014
20170119194717603;38.428375
20170116182206717;39.038593
20170103230259201;37.994354
20170117160528648;87.594154
20170104021940541;37.91369
20170113005333198;26.82181
20170117182746110;40.066154
20170119212053665;98.09706
20170103181439968;34.887802
20170116213558934;24.46617
20170117135648206;41.379593
20170117135034534;39.48738
20170117181545532;31.486412
20170117175641921;57.856335
20170117104607288;44.213055
20170111222700442;82.679535
20170113155448498;58.098904
20170117141758139;46.810818
20170116220531686;27.17965
20170104021424381;26.021774
20170117171650744;51.029625
20170117140230056;41.23125
20170117143424561;33.242035
20170119193149977;31.96283
20170117173346286;55.08452
20170105173021381;39.78917
20170111210240036;89.754425
20170104202114602;39.33633
20170111205019096;60.872288
20170117145110401;30.425209
20170117202544912;37.366756
20170104204347174;48.90311
20170119205632903;68.17947
20170117150737098;27.948715
20170117182731575;36.42992
20170110140456209;69.61249
20170117104624750;55.865295
20170111171747294;50.64973
20170117201843503;52.32795
20170110181107549;78.27779
20170117173409188;65.749405
20170111205830721;83.393936
20170110141835631;75.209404
20170110160644032;64.0915
20170111222408207;80.032104
20170110181956588;79.16099
20170120221059452;39.2656
20170117174131505;66.35753
20170110125344328;65.86951
20170104212216588;61.01686
20170117171624306;80.76343
20170104213140733;70.690834
20170110160643391;65.81798
20170110141704735;47.763626
20170110172637082;94.1724
20170117163541966;55.346813
20170119200236372;35.818325
20170119205156254;53.013756
20170117203121712;35.97584
20170119195739498;39.857464
20170111204505433;66.05781
20170117171247961;51.78353
20170117180322086;36.772987
20170112234451680;31.989607
20170120222949154;55.797184
20170117182212741;46.373604
20170113000500356;36.817097
20170111204015410;61.381523
20170117142732651;46.027996
20170117172021611;27.616854
20170104020820934;24.617529
20170117180725353;36.31286
20170111211411216;88.701035
20170120222921386;63.871765
20170117022426014;42.520195
20170117144545593;27.53267
20170117203820721;41.73281
20170116003320107;40.67649
20170117175439914;67.44726
20170117163738348;58.93433
20170117184650128;40.942265
20170117203039631;40.630535
20170117164034574;55.849564
20170116193431300;69.72225
20170112211810813;30.320633
20170117143123552;29.424551
20170113155301388;36.756615
20170117175120965;67.79143
20170117140108503;52.194145
20170117141055697;30.49046
20170114032018810;23.543444
20170117134213422;28.675285
20170117183835889;72.16599
20170117020018932;37.030453
20170117144411849;35.032993
20170112233701320;22.910654
20170117163713738;63.09928
20170117181851709;42.308212
20170117170928114;44.43822
20170112224024582;90.15478
20170117172020917;61.505684
20170117172444338;69.25075
20170117145132068;28.00643
20170117135302098;52.90431
20170117173638281;62.37559
20170117164023113;44.489037
20170117171820798;55.88955
20170117135644544;49.265694
20170117185746790;70.64965
20170112214906872;37.52041
20170117185856051;44.30202
20170112231854926;24.396725
20170117131145761;51.3926
20170112231342878;29.274488
20170113145729669;24.05582
20170112203832467;22.77937
20170113010444517;37.306885
20170112235132967;27.72079
20170113132617968;23.754496
20170117182749686;43.39942
20170117185815162;66.70073
20170117173644159;62.633335
20170117134857915;42.204876
20170117202408999;35.664894
20170117194240867;32.797005
20170120224023991;72.471504
20170117182333220;49.615284
20170120221126908;50.422348
20170120230348881;82.99691
20170116191436037;48.135735
20170117175416532;87.90087
20170117132538273;37.977283
20170117150615516;31.843374
20170117204026648;63.04915
20170114024652649;27.211466
20170117175609824;41.744877
20170120225257592;81.71381
20170117202401886;32.51566
20170120221835349;49.34032
20170120224549744;63.216743
20170120225040473;66.83228
20170120223836366;69.91005
20170120133800998;28.041386
20170119204549750;57.3811
20170120225116936;70.00503
20170119195506419;28.71091
20170119202312469;54.35825
20170120225757530;91.278175
20170119153018897;26.382534
20170119193409372;43.342934
20170119164211892;39.851303
20170120222849329;60.13682
20170119163324557;37.623432
20170119195643531;46.00522
20170120134248646;33.919205
20170119205546104;60.15261
20170119195452698;35.37108
20170120230055728;70.07952
20170119163800509;29.944752
20170119171739135;51.466022
20170120222811411;63.945236
20170119155741576;24.629808
20170120225831522;84.44615
20170120222729424;71.17825
20170119201337652;45.834248
20170120230523930;89.89749
20170119193139994;24.628061
20170119165648839;52.831673
20170119205511952;65.041306
20170120230355596;96.08141
20170120230257434;94.881386
20170119171104024;28.615486
20170119171135792;21.30435
20170119210125311;59.09204
20170119200810940;41.10379
20170119192438322;29.788055
20170120222607969;56.3418
20170120230149594;91.63505
20170120224704201;71.408516
20170120230116817;88.410126
20170120222516888;50.393867
20170119211953569;68.54373
20170120133837030;92.09139
20170120225631818;73.38025
20170120222838627;68.40036
20170119194712751;33.446068
20170120134009260;44.27328
20170119195210483;41.46236
20170119171541497;41.8658
20170120230456826;95.43113
20170119200318588;36.31592
20170119204709807;59.222507
20170120221856526;57.81045
20170120225014112;96.14962
20170119201824085;52.93204
20170119194600707;45.989185
20170120220526706;36.36435
20170120230414826;92.04859
20170119155737580;29.006691
20170119204551990;54.834743
20170119192844345;27.461943
20170120230246475;92.50335
20170119164542581;30.657257
20170120222602009;56.846245
20170119205627558;63.01581
20170120230224530;86.50949
20170119183738087;39.92081
20170119195104372;33.51243
20170119163226214;24.84382
20170119180330108;38.229954
20170119200804204;54.88242
20170119210113528;62.578724
20170119195054803;34.778614
20170119150216454;22.682585
20170117203828719;43.971287
20170105173447996;69.98026
20170117203225383;42.509594
20170114031355312;26.457674
20170117195329446;69.21723
20170117194736477;83.327484
20170109221057047;32.209743
20170112234152465;31.868942
20170103180443960;53.09243
20170117203502182;61.850418
20170103182902892;46.469658
20170113185339857;55.632965
20170110182918046;70.07731
20170113184901806;59.723984
20170117203123744;47.62335
20170117134930254;47.385944
20170117170832874;38.470257
20170117204427774;61.158535
20170117193748045;27.111694
20170119205302120;47.606117
20170116193425715;67.04426
20170110175723033;91.34237
20170117203009657;36.78334
20170120225304313;93.74418
20170113184836584;53.191666
